drug_name,category,mechanism,test_range_start,test_range_end,unit,additional_notes
Midostaurin,Multi-kinase inhibitor,"Inhibits FLT3, KIT, PDGFR, and PKC signaling to reduce AML cell proliferation and survival",0.1,1000.0,nM,Also known as PKC412; FDA-approved for FLT3-mutated AML
Gilteritinib,FLT3/AXL inhibitor,Selectively inhibits FLT3 and AXL tyrosine kinases to block oncogenic signaling in AML,0.1,1000.0,nM,Also known as ASP2215; approved for relapsed/refractory FLT3-mutated AML
Quizartinib,FLT3 inhibitor,"Potent and selective FLT3 tyrosine kinase inhibitor, suppressing FLT3-ITD-driven AML cell growth",0.01,300.0,nM,Also known as AC220; very high potency against FLT3-ITD AML including MOLM13 and MV4-11
Sorafenib,Multi-kinase inhibitor,"Inhibits FLT3, RAF, VEGFR, and PDGFR to block proliferative and survival pathways",1.0,10000.0,nM,"Approved for several solid tumors (e.g., HCC, RCC); used off-label in FLT3-ITD AML"
Decitabine,DNA hypomethylating agent,"Incorporates into DNA and inhibits DNA methyltransferase, leading to DNA hypomethylation and reactivation of silenced genes",10.0,20000.0,nM,FDA-approved for MDS/AML; effects are time-dependent and can be cytostatic/cytotoxic
Azacitidine,DNA/RNA hypomethylating agent,"Incorporates into DNA and RNA and inhibits DNA methyltransferase, leading to global hypomethylation and altered gene expression",10.0,30000.0,nM,FDA-approved for MDS/AML; active as both a DNA and RNA antimetabolite
Venetoclax,BCL-2 inhibitor,"Selectively binds and inhibits anti-apoptotic protein BCL-2, promoting mitochondrial apoptosis in AML cells",0.1,3000.0,nM,Also known as ABT-199; widely used in AML in combination with hypomethylating agents or low-dose cytarabine
Panobinostat,Pan-HDAC inhibitor,"Inhibits multiple histone deacetylase (HDAC) isoforms, leading to increased histone acetylation and altered transcription",1.0,1000.0,nM,Also known as LBH589; approved for multiple myeloma; epigenetic modulator
Vorinostat,HDAC inhibitor,"Inhibits class I and II HDACs, increasing histone acetylation and inducing cell cycle arrest and apoptosis",0.1,20.0,µM,Also known as SAHA; approved for cutaneous T-cell lymphoma (CTCL)
Romidepsin,Class I HDAC inhibitor,"Selectively inhibits class I HDACs, leading to chromatin remodeling and induction of apoptosis",0.5,500.0,nM,Approved for T-cell lymphomas; strong pro-apoptotic effects in AML lines
Ruxolitinib,JAK1/2 inhibitor,"Inhibits JAK1 and JAK2 kinases, reducing JAK-STAT signaling involved in proliferation and cytokine signaling",50.0,30000.0,nM,"Approved for myelofibrosis, polycythemia vera, and GVHD; AML sensitivity is variable"
Dasatinib,Multi-kinase inhibitor,"Inhibits BCR-ABL, SRC family kinases, and KIT to block oncogenic signaling pathways",1.0,10000.0,nM,Approved for CML and Ph+ ALL; activity in AML depends on SRC/KIT dependence
Imatinib,Tyrosine kinase inhibitor,"Inhibits BCR-ABL, KIT, and PDGFR tyrosine kinases, reducing downstream proliferative signaling",0.5,50.0,µM,CML/GIST drug; weaker activity in unselected AML unless KIT/PDGFR lesions present
Ibrutinib,BTK inhibitor,"Irreversibly inhibits Bruton's tyrosine kinase (BTK), and at higher doses affects TEC/SRC family kinases, impairing survival signaling",0.5,30.0,µM,Approved for multiple B-cell malignancies; AML effects often via off-target TEC/SRC inhibition
Lenalidomide,IMiD (immunomodulatory drug),"Binds cereblon (CRBN) to induce degradation of IKZF1/3 and other substrates, modulating immune and tumor cell signaling",1.0,100.0,µM,Thalidomide/lenalidomide class; lenalidomide preferred in vitro due to better solubility and potency; approved for myeloma and MDS del(5q)
Bortezomib,Proteasome inhibitor,"Reversibly inhibits the 26S proteasome, leading to accumulation of misfolded proteins and apoptosis",1.0,500.0,nM,Approved for multiple myeloma and mantle cell lymphoma; strong viability effects in AML lines
Carfilzomib,Proteasome inhibitor,"Irreversibly inhibits the proteasome chymotrypsin-like activity, inducing proteotoxic stress and apoptosis",0.5,300.0,nM,Approved for multiple myeloma; low- to mid-nM activity in AML cell lines
Everolimus,mTORC1 inhibitor,"Allosterically inhibits mTORC1, reducing protein synthesis and cell growth signaling",50.0,20000.0,nM,Also known as RAD001; approved for several solid tumors; effects in AML often more cytostatic
Sunitinib,Multi-target RTK inhibitor,"Inhibits FLT3, KIT, VEGFR, and PDGFR among other RTKs, blocking proliferation and angiogenic signaling",1.0,10000.0,nM,Approved for RCC and GIST; reported activity in FLT3-ITD AML
Nilotinib,Tyrosine kinase inhibitor,"Inhibits BCR-ABL and KIT, reducing oncogenic kinase signaling",100.0,30000.0,nM,Approved for CML; AML activity is modest unless specific KIT/ABL lesions are present
