drug_name,category,mechanism,test_range_start,test_range_end,unit,additional_notes,_name_norm,_in_known,chembl_id
Auranofin,Gold-containing compound,"Inhibits thioredoxin reductase, increases reactive oxygen species (ROS)",0.0,0.0,,Reported AML cytotoxicity and synergy with other agents in several studies.,auranofin,False,CHEMBL1366
Tigecycline,Antibiotic (glycylcycline),"Inhibits mitochondrial translation, impairing mitochondrial function",0.0,0.0,,Reported to selectively impair AML stem/progenitor cells by targeting mitochondrial function.,tigecycline,False,CHEMBL376140
Niclosamide,Anthelmintic,"Pleiotropic — reported modulation of Wnt/β-catenin, NF-κB, mTOR pathways",0.0,0.0,,Identified in screens as cytotoxic to several AML lines; multi-target effects reported.,niclosamide,False,CHEMBL1448
Disulfiram,Aldehyde dehydrogenase inhibitor / alcohol aversion drug,Proposed to induce proteotoxic/oxidative stress and inhibit ALDH (often active with copper),0.0,0.0,,Often tested with copper to enhance activity; reported AML activity in some studies.,disulfiram,False,CHEMBL964
Nelfinavir,HIV protease inhibitor,Induces endoplasmic reticulum (ER) stress/unfolded protein response (UPR) and apoptosis,0.0,0.0,,Shows anti-leukemia activity in preclinical work.,nelfinavir,False,CHEMBL365442
Bortezomib,Proteasome inhibitor,"Inhibits the 26S proteasome, leading to accumulation of misfolded proteins and apoptosis",0.0,0.0,,"Used clinically in myeloma; evaluated in AML preclinical and some clinical studies, often in combinations.",bortezomib,False,CHEMBL325041
Ibrutinib,BTK inhibitor,"Irreversible inhibitor of Bruton's tyrosine kinase (BTK), blocking BTK signaling",0.0,0.0,,BTK signaling implicated in subsets of AML; preclinical activity reported.,ibrutinib,False,CHEMBL1873475
Dasatinib,Multi-kinase inhibitor,"Inhibits SRC family kinases, ABL and other kinases affecting signaling pathways",0.0,0.0,,Has activity against some AML signaling pathways and has been tested in AML models.,dasatinib,False,CHEMBL1421
Ruxolitinib,JAK1/2 inhibitor,"Inhibits JAK1 and JAK2, downregulating JAK/STAT signaling",0.0,0.0,,Of interest in AML cases with JAK/STAT pathway activation and for combination approaches.,ruxolitinib,False,CHEMBL1287854
Crizotinib,ALK/MET inhibitor,"Inhibits ALK and MET tyrosine kinases (and ROS1), blocking oncogenic signaling",0.0,0.0,,Relevant when targetable rearrangements or dependencies occur in AML.,crizotinib,False,CHEMBL601719
Metformin,Biguanide (antidiabetic),Alters cellular metabolism and AMPK signaling; impacts mitochondrial complex I activity,0.0,0.0,,Reported to sensitize AML cells to other drugs and reduce proliferation.,metformin,False,CHEMBL1431
Atorvastatin,HMG-CoA reductase inhibitor (statin),"Inhibits HMG-CoA reductase, reducing cholesterol synthesis and affecting prenylation-dependent signaling",0.0,0.0,,Statins have been reported to affect AML cell survival and show synergy with other agents.,atorvastatin,False,CHEMBL1487
Simvastatin,HMG-CoA reductase inhibitor (statin),"Inhibits HMG-CoA reductase, impacting cholesterol synthesis and related signaling pathways",0.0,0.0,,Listed alongside atorvastatin as statins of interest for AML; reported synergy in some studies.,simvastatin,False,CHEMBL1201391
Pimozide,Neuroleptic / antipsychotic,Reported to inhibit STAT5 signaling and exert anti-leukemic effects in preclinical models,0.0,0.0,,Repurposing candidate identified from preclinical studies.,pimozide,False,CHEMBL1423
Quinacrine,Antimalarial / antiprotozoal,DNA intercalation and modulation of p53 and other signaling pathways,0.0,0.0,,Identified in some AML screens for cytotoxic activity.,quinacrine,False,CHEMBL2105615
Doxycycline,Tetracycline antibiotic,Inhibits mitochondrial translation (and bacterial protein synthesis),0.0,0.0,,Related mitochondrial-targeting effects reported in AML; used to target leukemic stem cell mitochondrial function.,doxycycline,False,CHEMBL1256723
Sertraline,Selective serotonin reuptake inhibitor (SSRI),Primary action is serotonin reuptake inhibition; anticancer mechanism in AML screens not fully defined,0.0,0.0,,Reported in some drug-repurposing screens to reduce proliferation in cancer cell lines including hematologic lines.,sertraline,False,CHEMBL809
Digoxin,Cardiac glycoside,"Inhibits Na+/K+ ATPase, altering ion gradients and secondary signaling leading to antiproliferative effects",0.0,0.0,,Cardiac glycosides have shown anti-proliferative effects in some leukemia assays.,digoxin,False,CHEMBL1751
Fluspirilene,Antipsychotic (typical),D2 receptor antagonist; identified in phenotypic screens with cytotoxic activity in AML lines (exact anticancer mechanism unclear),0.0,0.0,,One of several CNS drugs emerging from phenotypic screens with reported AML line activity.,fluspirilene,False,CHEMBL46516
