drug_name,category,mechanism,test_range_start,test_range_end,unit,additional_notes
Sorafenib,Multikinase inhibitor,"Inhibits RAF, VEGFR, PDGFR, and FLT3, suppressing proliferative signaling in AML cells",1.0,10.0,µM,Active against FLT3‑ITD–positive AML including MOLM‑13; used as FLT3 inhibitor in AML studies
Sunitinib,Multikinase inhibitor,"Inhibits FLT3, KIT, VEGFR, and PDGFR tyrosine kinases, reducing growth signaling",1.0,10.0,µM,Reported antiproliferative activity in FLT3‑ITD AML
Midostaurin,Multikinase inhibitor,"Inhibits FLT3, PKC, and KIT, blocking survival and proliferation pathways in AML cells",0.5,5.0,µM,PKC/FLT3 inhibitor; FDA‑approved for AML; originally developed as broad kinase inhibitor; recommended positive control in MOLM‑13 assays
Nintedanib,Multikinase inhibitor,"Inhibits VEGFR, FGFR, and PDGFR tyrosine kinases, impairing pro‑angiogenic and growth signaling",1.0,10.0,µM,Approved for idiopathic pulmonary fibrosis and some cancers; shown to inhibit AML cells and leukemic stem/progenitor cells in preclinical work
Dasatinib,Tyrosine kinase inhibitor,"Inhibits SRC family kinases and ABL, and affects KIT/FLT3‑related signaling, reducing AML cell proliferation",1.0,10.0,µM,Approved for CML and ALL; reported activity in some AML models
Imatinib,Tyrosine kinase inhibitor,"Inhibits BCR‑ABL, KIT, and PDGFR tyrosine kinases, blocking oncogenic signaling in susceptible leukemias",10.0,20.0,µM,Approved for CML and GIST; limited direct AML efficacy but can inhibit KIT‑dependent AML subtypes; useful comparator
Trametinib,MEK inhibitor,"Inhibits MEK1/2, blocking RAS/RAF/MEK/ERK signaling and reducing AML proliferation",0.1,3.0,µM,Approved for melanoma; MOLM‑13 often sensitive in low‑nM range
Everolimus,mTOR inhibitor,"Inhibits mTORC1, downregulating PI3K/AKT/mTOR signaling and AML cell growth",1.0,10.0,µM,Used in solid tumors and transplantation; shows antiproliferative and pro‑apoptotic effects in AML cell lines
Bortezomib,Proteasome inhibitor,"Reversibly inhibits the 26S proteasome, leading to accumulation of misfolded proteins and apoptosis; also disrupts NF‑κB signaling",0.5,1.0,µM,Approved for multiple myeloma and mantle cell lymphoma; often low‑nM IC50 in AML including FLT3‑ITD lines
Carfilzomib,Proteasome inhibitor,"Irreversibly inhibits the proteasome, triggering apoptosis through proteotoxic stress",0.5,1.0,µM,Approved for multiple myeloma; potent apoptosis induction in AML cell lines
Vorinostat,HDAC inhibitor,"Inhibits histone deacetylases, leading to increased histone acetylation, altered gene expression, differentiation, and apoptosis in AML cells",0.05,20.0,µM,Also known as SAHA; approved for cutaneous T‑cell lymphoma; synergizes with many AML drugs
Panobinostat,Pan‑HDAC inhibitor,"Broadly inhibits class I/II HDACs, inducing strong epigenetic modulation, cell cycle arrest, and apoptosis",0.0005,1.0,µM,Approved for multiple myeloma; very potent HDAC inhibitor with strong antiproliferative effects in AML models
Belinostat,HDAC inhibitor,"Inhibits histone deacetylases, promoting acetylation and transcriptional reprogramming that impairs AML cell survival",0.01,10.0,µM,Approved for peripheral T‑cell lymphoma; similar epigenetic profile to vorinostat/panobinostat
Decitabine,DNMT inhibitor,"Nucleoside analog that incorporates into DNA and inhibits DNA methyltransferases, causing DNA hypomethylation and reactivation of silenced genes",0.1,20.0,µM,Hypomethylating agent; already used in AML/MDS; originally developed as an antimetabolite; unstable in culture and may require medium refresh for >24 h assays
Azacitidine,DNMT inhibitor,"Ribonucleoside analog that inhibits DNA methyltransferases and incorporates into RNA, leading to epigenetic modulation and cytotoxicity",0.5,50.0,µM,Hypomethylating agent widely used in AML/MDS; reference epigenetic therapy and combination partner
Metformin,Biguanide; metabolic modulator,"Activates AMPK and inhibits mitochondrial complex I, reducing oxidative phosphorylation and altering leukemia cell metabolism",0.1,20.0,mM,"Antidiabetic drug; in vitro often requires higher concentrations (100 µM–20,000 µM) than clinical plasma levels"
Ibrutinib,BTK inhibitor,"Irreversibly inhibits Bruton's tyrosine kinase, disrupting B‑cell receptor–related survival signaling and related pathways in some myeloid leukemias",10.0,20.0,µM,"Approved for CLL, MCL, and Waldenström’s macroglobulinemia; preclinical data support activity in subsets of AML"
Venetoclax,BCL‑2 inhibitor,"Selectively inhibits anti‑apoptotic protein BCL‑2, promoting mitochondrial outer membrane permeabilization and apoptosis",0.0001,3.0,µM,Originally developed for CLL; now approved for AML; strong activity in AML and excellent positive control for apoptosis in MOLM‑13; often low‑nM IC50
Thalidomide,Immunomodulatory drug (IMiD),"Modulates cereblon‑dependent ubiquitination of transcription factors, exerts anti‑angiogenic and immunomodulatory effects that can impact leukemic cell survival",0.5,50.0,µM,Approved for multiple myeloma; direct AML cell killing is moderate but of interest for profiling
Lenalidomide,Immunomodulatory drug (IMiD),"Binds cereblon E3 ligase complex, altering substrate degradation and modulating immune and microenvironmental responses that can reduce leukemic survival",0.1,50.0,µM,Approved for multiple myeloma and MDS with del(5q); shows variable but sometimes significant anti‑leukemic activity and microenvironment modulation
