drug_name,category,mechanism,test_range_start,test_range_end,unit,additional_notes
Midostaurin,Multikinase inhibitor (PKC/FLT3),"Inhibits FLT3 and PKC-family kinases, suppressing FLT3-driven signaling in AML",0.0,0.0,nM,Mentioned as approved in FLT3-mut AML; described as a PKC/FLT3 multikinase inhibitor. No IC50 assay concentration range provided in the text.
Gilteritinib,Tyrosine kinase inhibitor (FLT3/AXL),Inhibits FLT3 and AXL to block oncogenic signaling in FLT3-mutant AML,0.0,0.0,nM,Approved for relapsed/refractory FLT3-mut AML; noted strong activity in FLT3-ITD cell lines. No concentration range provided.
Quizartinib,Tyrosine kinase inhibitor (FLT3),Selective FLT3 inhibition to suppress FLT3-ITD signaling and proliferation,0.0,0.0,nM,Stated as approved in some regions; described as very potent in FLT3-ITD preclinical models. No concentration range provided.
Sorafenib,Multikinase inhibitor (FLT3/RAF and others),"Inhibits multiple kinases including FLT3 and RAF, reducing proliferative signaling",0.0,0.0,nM,Noted off-label/clinical experience in FLT3-ITD AML; MOLM13 sensitivity reported in multiple datasets. No concentration range provided.
Crenolanib,Tyrosine kinase inhibitor (FLT3/PDGFR),"Inhibits FLT3 and PDGFR, including some FLT3 resistance variants",0.0,0.0,nM,Described as clinical-stage; active against FLT3 mutations including resistance variants. No concentration range provided.
Ponatinib,Tyrosine kinase inhibitor (BCR-ABL/FLT3/SRC),Inhibits BCR-ABL and other kinases including FLT3 and SRC-family kinases,0.0,0.0,nM,Approved for CML/ALL; reported FLT3 activity and explored in AML. No concentration range provided.
Venetoclax,BCL-2 inhibitor,Selectively inhibits BCL-2 to promote apoptosis in AML cells,0.0,0.0,nM,Approved in AML combinations; text notes MOLM13 response may be context/combination dependent. No concentration range provided.
Azacitidine,DNA hypomethylating agent (nucleoside analog),"Incorporates into DNA/RNA and inhibits DNMTs, leading to hypomethylation and altered gene expression",0.0,0.0,µM,Approved in AML/MDS; described as standard backbone. No concentration range provided.
Decitabine,DNA hypomethylating agent (nucleoside analog),"Incorporates into DNA and inhibits DNMTs, causing DNA hypomethylation and epigenetic reprogramming",0.0,0.0,µM,Approved; described as similar rationale to azacitidine. No concentration range provided.
Vorinostat,HDAC inhibitor,"Inhibits histone deacetylases to increase histone acetylation and alter transcription, suppressing proliferation",0.0,0.0,µM,Alternative name mentioned: SAHA (removed from drug_name per instructions). Approved for CTCL. No concentration range provided.
Panobinostat,HDAC inhibitor,Pan-HDAC inhibition leading to increased acetylation and transcriptional changes promoting apoptosis,0.0,0.0,µM,Approved for myeloma; noted evaluation in AML including with FLT3 inhibitors. No concentration range provided.
Valproic acid,HDAC inhibitor (repurposed anticonvulsant),Weak HDAC inhibition and epigenetic modulation that can promote differentiation and growth arrest,0.0,0.0,mM,Approved anticonvulsant; studied as differentiation/epigenetic therapy in AML. No concentration range provided.
Alvocidib,CDK inhibitor (CDK9-focused),"Inhibits CDK9 to suppress transcriptional elongation and reduce short-lived survival proteins (e.g., MCL1)",0.0,0.0,nM,Alternative name mentioned: flavopiridol (removed from drug_name per instructions). Described as clinical-stage with long AML history; targets transcriptional addiction (MCL1). No concentration range provided.
Dinaciclib,CDK inhibitor (CDK1/2/5/9),Inhibits multiple CDKs to disrupt cell-cycle progression and transcriptional control,0.0,0.0,nM,Described as clinical-stage; AML activity in preclinical studies. No concentration range provided.
Palbociclib,CDK4/6 inhibitor,Inhibits CDK4/6 to prevent RB phosphorylation and arrest cells in G1,0.0,0.0,nM,"Approved in breast cancer; subset AML sensitivity noted, dependent on genetic context. No concentration range provided."
Olaparib,PARP inhibitor,"Inhibits PARP1/2 DNA repair leading to accumulation of DNA damage, particularly in HR-defective contexts",0.0,0.0,µM,Approved; explored in AML especially with DNA damage/HR defects or combinations. No concentration range provided.
Bortezomib,Proteasome inhibitor,"Inhibits the 26S proteasome, causing proteotoxic stress and apoptosis; can modulate NF-κB signaling",0.0,0.0,nM,Approved; studied in AML. No concentration range provided.
Trametinib,MEK inhibitor,"Inhibits MEK1/2 in the MAPK pathway, reducing ERK signaling and proliferation",0.0,0.0,nM,Approved; noted relevance in RAS/MAPK-dependent AML subsets and possible synergy with FLT3 inhibition. No concentration range provided.
Everolimus,mTORC1 inhibitor,Allosterically inhibits mTORC1 to reduce protein synthesis and growth signaling,0.0,0.0,nM,Approved; text notes mixed single-agent activity and potential utility in combinations. No concentration range provided.
Arsenic trioxide,Antineoplastic agent (arsenic compound),Induces oxidative stress and pro-apoptotic signaling; classically targets PML-RARA in APL but broader effects reported,0.0,0.0,µM,Approved for APL; stated not standard for non-APL AML but broader pro-apoptotic/oxidative mechanisms reported in AML models. No concentration range provided.
