drug_name,category,mechanism,test_range_start,test_range_end,unit,additional_notes,_name_norm,_in_known,chembl_id
Ponatinib,Multi-kinase inhibitor (FLT3-active),"Inhibits ABL, FLT3, VEGFR and other kinases to block proliferative signaling",1.0,10.0,nM,Approved for CML/Ph+ ALL; potent in FLT3-ITD AML lines including MOLM-13/MV4-11,ponatinib,False,CHEMBL2105708
Sunitinib,Multi-kinase inhibitor (FLT3-active),"Inhibits FLT3, PDGFR, VEGFR and related kinases to reduce survival signaling",20.0,200.0,nM,Approved for RCC/GIST; activity in FLT3-ITD AML lines,sunitinib,False,CHEMBL597365
Axitinib,VEGFR tyrosine kinase inhibitor (FLT3 off-target),Primarily inhibits VEGFR; exhibits off-target FLT3 inhibition in AML models,30.0,300.0,nM,Approved for RCC; reported activity in FLT3-ITD AML lines,axitinib,False,CHEMBL1289926
Regorafenib,Multi-kinase inhibitor (includes FLT3),"Broad kinase inhibition including FLT3, VEGFR, and others",0.1,1.0,µM,Approved for CRC/GIST/HCC; AML preclinical activity reported,regorafenib,False,CHEMBL1946170
Vandetanib,Multi-kinase inhibitor (VEGFR/RET; FLT3-active),Inhibits VEGFR and RET with reported FLT3 activity,0.1,1.0,µM,Approved for medullary thyroid cancer; activity in FLT3-ITD AML cells,vandetanib,False,CHEMBL6054362
Pazopanib,Multi-kinase inhibitor,"Inhibits VEGFR, PDGFR, and other kinases to suppress pro-survival pathways",0.5,5.0,µM,Approved for RCC/STS; AML cell line activity reported in repurposing datasets,pazopanib,False,CHEMBL477772
Bortezomib,Proteasome inhibitor,"Reversibly inhibits the 20S proteasome, inducing proteotoxic stress and apoptosis",5.0,20.0,nM,Approved for MM/MCL; MOLM-13 sensitivity reported,bortezomib,False,CHEMBL325041
Carfilzomib,Proteasome inhibitor,"Irreversibly inhibits the 20S proteasome, blocking protein degradation",10.0,50.0,nM,Approved for MM; AML line activity reported,carfilzomib,False,CHEMBL451887
Ixazomib,Proteasome inhibitor,Oral reversible 20S proteasome inhibitor causing accumulation of misfolded proteins,50.0,200.0,nM,Approved for MM; AML preclinical activity in datasets,ixazomib,False,CHEMBL3545432
Panobinostat,Pan-HDAC inhibitor,"Inhibits class I/II HDACs, altering gene expression and inducing apoptosis",5.0,30.0,nM,Approved for MM; potent across AML lines including MOLM-13,panobinostat,False,CHEMBL483254
Everolimus,mTORC1 inhibitor,Inhibits mTORC1 to reduce protein synthesis and cell growth,5.0,100.0,nM,Approved for RCC and TSC; AML mTOR pathway activity reported,everolimus,False,CHEMBL1908360
Temsirolimus,mTORC1 inhibitor,Inhibits mTORC1 signaling leading to reduced proliferation,10.0,100.0,nM,Approved for RCC; AML preclinical activity reported,temsirolimus,False,CHEMBL1201182
Trametinib,MEK inhibitor,Inhibits MEK1/2 to block MAPK/ERK signaling,10.0,50.0,nM,Approved for melanoma; stronger effects in RAS/FLT3 contexts and combinations,trametinib,False,CHEMBL2103875
Cobimetinib,MEK inhibitor,Inhibits MEK1/2 to suppress MAPK pathway signaling,50.0,200.0,nM,Approved for melanoma; combination-active with FLT3/BCL2 inhibitors in AML studies,cobimetinib,False,CHEMBL4538425
Auranofin,Thioredoxin reductase inhibitor,"Inhibits thioredoxin reductase, increasing oxidative stress and inducing apoptosis",0.5,2.0,µM,Approved for rheumatoid arthritis; AML activity including MOLM-13,auranofin,False,CHEMBL1366
Tigecycline,Antibiotic; mitochondrial translation inhibitor,"Inhibits mitochondrial protein synthesis, impairing oxidative phosphorylation",1.0,5.0,µM,Targets leukemia stem/progenitor cells; AML line activity reported,tigecycline,False,CHEMBL376140
Ibrutinib,BTK inhibitor,Inhibits Bruton’s tyrosine kinase (BTK) with additional off-target kinases,1.0,5.0,µM,Approved for CLL/MCL; variable AML activity with context-dependent sensitivity,ibrutinib,False,CHEMBL1873475
