drug_name,category,mechanism,test_range_start,test_range_end,unit,additional_notes
Midostaurin,Multikinase inhibitor,"Inhibits FLT3, KIT, and PKC signaling pathways",0.5,5000.0,nM,Approved for FLT3‑mutant AML; active in MOLM‑13 and MV4‑11
Sorafenib,Multikinase inhibitor,"Inhibits FLT3, RAF, VEGFR, and PDGFR kinases",1.0,10000.0,nM,Widely used off‑label in FLT3‑ITD AML; strong data in MOLM‑13
Sunitinib,Multikinase inhibitor,"Inhibits FLT3, KIT, and VEGFR family kinases",1.0,10000.0,nM,Reported activity in FLT3‑mutant AML cell lines
Dasatinib,Src/Abl kinase inhibitor,Inhibits Src family and ABL kinases and multiple other tyrosine kinases,0.5,5000.0,nM,CML drug; activity reported in some FLT3‑mutant AML and other AML subsets
Nilotinib,BCR‑ABL / KIT inhibitor,Inhibits BCR‑ABL and KIT tyrosine kinases,1.0,10000.0,nM,May target oncogenic tyrosine kinases implicated in specific AML subtypes
Imatinib,BCR‑ABL / KIT / PDGFR inhibitor,"Inhibits BCR‑ABL, KIT, and PDGFR receptor tyrosine kinases",10.0,20000.0,nM,Activity in AML with KIT or PDGFR rearrangements; repurposing interest for defined genetic contexts
Venetoclax,BCL‑2 inhibitor,"Selectively inhibits anti‑apoptotic protein BCL‑2, promoting apoptosis",0.1,2000.0,nM,Approved for AML (in combination) and CLL; strong activity in many AML lines including FLT3‑mutants; synergistic with FLT3 inhibitors
Navitoclax,BCL‑2/BCL‑XL/BCL‑W inhibitor,"Inhibits anti‑apoptotic BCL‑2 family proteins BCL‑2, BCL‑XL, and BCL‑W",0.5,5000.0,nM,Also known as ABT‑263; potent apoptosis inducer in AML cell lines; tool and repurposing candidate
Ruxolitinib,JAK1/2 inhibitor,"Inhibits JAK1 and JAK2, blocking JAK‑STAT signaling",1.0,10000.0,nM,Approved for myelofibrosis and polycythemia vera; JAK‑STAT pathway activated in subsets of AML
Tofacitinib,JAK inhibitor,"Inhibits JAK family kinases, reducing JAK/STAT pathway signaling",10.0,20000.0,nM,Approved for rheumatoid arthritis; candidate for combinatorial or repurposing screens in AML
Ibrutinib,BTK inhibitor,Irreversibly inhibits Bruton's tyrosine kinase (BTK) and affects other kinases off‑target,10.0,20000.0,nM,Approved for CLL and MCL; off‑target kinome profile hits multiple kinases in myeloid cells; some activity reported in myeloid malignancies and AML stem‑cell–like populations
Everolimus,mTORC1 inhibitor,"Inhibits mTORC1, suppressing mTOR‑dependent cell growth and proliferation",0.5,5000.0,nM,Approved for solid tumors and tuberous sclerosis complex; mTOR signaling often hyperactive in AML; antiproliferative effects in AML cell lines
Temsirolimus,mTOR inhibitor,"Inhibits mTOR signaling, reducing protein synthesis and cell growth",1.0,10000.0,nM,"Approved for renal cell carcinoma; reported activity in AML cells, including in combinations"
Vorinostat,HDAC inhibitor,"Inhibits histone deacetylases, leading to chromatin relaxation and altered gene expression",10.0,20000.0,nM,Also known as SAHA; approved for CTCL; HDAC inhibition promotes differentiation and apoptosis in AML cells; preclinical and early clinical AML data
Panobinostat,Pan‑HDAC inhibitor,"Broadly inhibits class I/II HDACs, causing strong epigenetic modulation",1.0,5000.0,nM,Approved for multiple myeloma; very potent with strong epigenetic effects in AML cell lines; synergizes with other agents
Decitabine,DNA hypomethylating agent,"Incorporates into DNA and inhibits DNA methyltransferases, causing hypomethylation",10.0,10000.0,nM,Approved for MDS and AML; standard AML therapy; benchmark and combinatorial partner; reduces proliferation in MOLM‑13 with ≥48–72 h exposure
Azacitidine,DNA/RNA hypomethylating agent,"Incorporates into DNA and RNA and inhibits DNA methyltransferases, leading to hypomethylation and cytotoxicity",50.0,20000.0,nM,Approved for MDS and AML; established AML drug; benchmark and combination partner
Bortezomib,Proteasome inhibitor,"Reversibly inhibits the 26S proteasome, disrupting protein degradation and inducing apoptosis",0.5,1000.0,nM,"Approved for multiple myeloma; induces apoptosis in AML cell lines, including FLT3‑mutant; affects NF‑κB and protein homeostasis"
Carfilzomib,Proteasome inhibitor,"Irreversibly inhibits the proteasome, blocking protein degradation and triggering apoptosis",1.0,2000.0,nM,Second‑generation irreversible proteasome inhibitor; reported cytotoxicity in AML preclinical models
Disulfiram,ALDH inhibitor and pleiotropic small molecule,Inhibits ALDH and also interferes with NF‑κB/proteasome activity and ROS handling,50.0,10000.0,nM,"Alcohol aversion drug; AML (including stem‑like cells) often ALDH‑high; disulfiram plus copper (Cu²⁺, e.g., CuCl₂) has preclinical activity in AML cell lines; recommended Cu²⁺ kept constant at ~0.5–2 µM across wells"
