drug_name,category,mechanism,test_range_start,test_range_end,unit,additional_notes
Midostaurin,Multikinase inhibitor,"Inhibits FLT3, KIT and PDGFR signaling to suppress AML cell proliferation",0.0003,3.0,µM,Also known as PKC412; approved for FLT3‑mutant AML; active in FLT3‑ITD+ lines including MOLM13
Gilteritinib,FLT3/AXL inhibitor,"Selectively inhibits FLT3 and AXL tyrosine kinases, blocking FLT3‑mutant AML survival signaling",0.0001,1.0,µM,Also known as ASP2215; approved for relapsed/refractory FLT3+ AML; potent in FLT3‑ITD and TKD mutants including MOLM13/MV4‑11
Quizartinib,FLT3 inhibitor,"Highly selective inhibition of FLT3 kinase, leading to apoptosis in FLT3‑ITD AML cells",3e-05,0.3,µM,Also known as AC220; very strong antiproliferative effects in FLT3‑ITD lines such as MOLM13 and MV4‑11
Sorafenib,Multikinase inhibitor,"Inhibits RAF kinases as well as VEGFR, PDGFR and FLT3, reducing proliferative and survival signaling",0.01,10.0,µM,Used off‑label in FLT3‑ITD AML; widely available clinical drug
Dasatinib,SRC/ABL family kinase inhibitor,"Blocks SRC family kinases and ABL, and inhibits other kinases such as c‑KIT involved in AML cell signaling",0.001,3.0,µM,Approved for CML; shows reduced viability in some AML lines
Imatinib,BCR‑ABL / KIT / PDGFR inhibitor,"Targets BCR‑ABL, KIT and PDGFR tyrosine kinases to inhibit downstream proliferative pathways",0.1,50.0,µM,Classic CML/ALL drug; some AML subsets with KIT or PDGFR rearrangements respond; less potent in MOLM13 and useful as comparator
Venetoclax,BCL‑2 inhibitor,"Selectively inhibits anti‑apoptotic protein BCL‑2, promoting mitochondrial apoptosis in AML cells",0.0003,3.0,µM,Also known as ABT‑199; approved in AML combination regimens; strong apoptosis induction and synergy with hypomethylating agents
Glasdegib,SMO (Hedgehog pathway) inhibitor,"Inhibits Smoothened (SMO), blocking Hedgehog signaling implicated in leukemia stem cell maintenance",0.1,30.0,µM,Approved with low‑dose cytarabine in AML; moderate direct antiproliferative effects in AML cells
Ruxolitinib,JAK1/2 inhibitor,Inhibits JAK1 and JAK2 to reduce pathological JAK/STAT signaling in AML cells,0.01,10.0,µM,Used in myeloproliferative neoplasms; reported activity in subsets of AML and FLT3‑ITD/JAK‑activated contexts
Tofacitinib,JAK1/3 inhibitor,"Blocks JAK1 and JAK3, dampening cytokine‑driven JAK/STAT survival signaling in leukemia cells",0.3,30.0,µM,Rheumatoid arthritis drug; has shown activity in some leukemia models
Baricitinib,JAK1/2 inhibitor,Inhibits JAK1 and JAK2 to suppress hyperactive JAK/STAT pathway signaling,0.1,30.0,µM,Rheumatoid arthritis drug; similar rationale to ruxolitinib for hematologic malignancies
Palbociclib,CDK4/6 inhibitor,"Inhibits CDK4 and CDK6, enforcing G1 cell‑cycle arrest via the cyclin D–CDK4/6–Rb axis",0.01,10.0,µM,Breast cancer drug; shows anti‑leukemic activity in subsets of AML and synergy with other agents
Ribociclib,CDK4/6 inhibitor,"Inhibits CDK4 and CDK6, blocking Rb phosphorylation and G1‑S cell‑cycle progression",0.01,10.0,µM,Alternative to abemaciclib; only one of the two suggested for initial screening; reported 0.05–5 µM potency depending on line
Everolimus,mTORC1 inhibitor,"Allosterically inhibits mTORC1, reducing protein synthesis and growth signaling downstream of PI3K/AKT",0.01,20.0,µM,Targets hyperactive PI3K/AKT/mTOR pathway in AML; associated with growth inhibition and differentiation in AML cells
Ibrutinib,BTK inhibitor,"Irreversibly inhibits BTK and also affects other kinases, perturbing B‑cell receptor–related and survival pathways",0.1,30.0,µM,Approved for CLL/MCL; BTK and related signaling implicated in some AML subsets; modest direct AML activity but repurposing interest
Nilotinib,BCR‑ABL / KIT inhibitor,"Inhibits BCR‑ABL and KIT, more potently blocking KIT‑driven signaling than imatinib",0.01,20.0,µM,CML drug; shows antiproliferative effects in KIT+ AML and some activity in FLT3‑ITD models
Panobinostat,Pan‑HDAC inhibitor,"Inhibits multiple histone deacetylases, altering chromatin structure and gene expression to induce apoptosis in AML cells",0.0003,3.0,µM,"Strong anti‑proliferative and pro‑apoptotic effects in AML, including FLT3‑ITD lines"
Vorinostat,HDAC inhibitor,"Inhibits class I/II histone deacetylases, leading to hyperacetylation of histones and modulation of transcription",0.1,20.0,µM,Also known as SAHA; approved in CTCL; broad preclinical AML activity and widely used in AML combination studies
Bortezomib,Proteasome inhibitor,"Reversibly inhibits the 26S proteasome, causing accumulation of misfolded and regulatory proteins and triggering apoptosis",1e-05,1.0,µM,Multiple myeloma drug; induces strong apoptosis in AML lines
Carfilzomib,Proteasome inhibitor,"Irreversibly inhibits the chymotrypsin‑like activity of the 20S proteasome, disrupting protein homeostasis and inducing apoptosis",1e-05,0.3,µM,Second‑generation proteasome inhibitor; potent activity reported in AML cell lines
