drug_name,category,mechanism,test_range_start,test_range_end,unit,additional_notes,_name_norm,_in_known,chembl_id
Ponatinib,Multi‑kinase inhibitor (including FLT3),Inhibits multiple tyrosine kinases including FLT3 and BCR‑ABL,5.082e-05,1.0,µM,Clinically used multi‑kinase inhibitor; has FLT3 activity and can be potent in some AML lines.,ponatinib,False,CHEMBL2105708
Bortezomib,Proteasome inhibitor,"Inhibits the 26S proteasome, disrupting protein degradation and inducing apoptosis",5.082e-05,1.0,µM,Proteasome inhibitor with reported activity in AML blasts and cell lines.,bortezomib,False,CHEMBL325041
Auranofin,Thioredoxin reductase inhibitor,"Inhibits thioredoxin reductase, increasing oxidative stress and cytotoxicity",0.0005082,10.0,µM,Repurposed anti‑rheumatic with reported oxidative‑stress–mediated cytotoxicity in AML.,auranofin,False,CHEMBL1366
Niclosamide,Anti‑helminthic (multiple anticancer mechanisms),"Multiple actions reported (mitochondrial uncoupling, STAT3 inhibition, Wnt/β‑catenin effects) leading to antiproliferative effects",0.00101639,20.0,µM,Reported anti‑AML activity via multiple pathways; solubility and bioavailability can affect assays.,niclosamide,False,CHEMBL1448
Disulfiram,Antialcoholism drug / metal‑dependent cytotoxin,Forms cytotoxic complexes (often copper‑dependent) that promote oxidative stress and cell death,0.0005082,10.0,µM,Activity in vitro frequently requires copper(II) co‑treatment; test ±Cu as separate arms.,disulfiram,False,CHEMBL964
Trametinib,MEK1/2 inhibitor,"Inhibits MEK1/2 in the MAPK pathway, reducing MAPK signaling–driven proliferation",5.082e-05,1.0,µM,MAPK pathway inhibitor; potency can be low‑nM in sensitive contexts but cell‑line dependent.,trametinib,False,CHEMBL2103875
Everolimus,mTORC1 inhibitor,"Allosteric inhibition of mTORC1, suppressing mTOR signaling and cell growth",0.0005082,10.0,µM,Rapalog with reported effects on AML metabolism/growth; expected potency ~10–500 nM in some assays.,everolimus,False,CHEMBL1908360
Panobinostat,Pan‑HDAC inhibitor,Potent inhibition of multiple HDACs leading to histone acetylation and growth arrest/apoptosis,5.082e-05,1.0,µM,More potent pan‑HDAC inhibitor than SAHA in many cell assays; reported AML activity.,panobinostat,False,CHEMBL483254
Alvocidib,CDK9 / pan‑CDK inhibitor,"Inhibits transcriptional CDKs (including CDK9), downregulating short‑lived survival proteins such as MCL‑1",5.082e-05,1.0,µM,Also known as Flavopiridol; has clinical history in AML and expected potency ~10–500 nM in some assays.,alvocidib,False,CHEMBL2105698
Ibrutinib,BTK inhibitor,"Covalent inhibition of BTK and some off‑target kinases, modulating B‑cell receptor and related signaling",0.0005082,10.0,µM,BTK inhibitor with variable activity in AML; can show cell‑line dependent sensitivity and synergy with other agents.,ibrutinib,False,CHEMBL1873475
Mebendazole,Anti‑helminthic microtubule inhibitor,Disrupts microtubule polymerization and has other anticancer mechanisms leading to mitotic arrest and apoptosis,0.00101639,20.0,µM,Repurposed anticancer candidate with reported activity against leukemia cells; solubility considerations may apply.,mebendazole,False,CHEMBL685
Metformin,Biguanide (metabolic modulator),"Alters cellular metabolism (AMPK activation, complex I inhibition) leading to metabolic stress; cytotoxicity in vitro often requires high concentrations",0.00101639,20.0,mM,In vitro activity typically requires mM concentrations that exceed therapeutic plasma levels; interpret with caution.,metformin,False,CHEMBL1431
Simvastatin,HMG‑CoA reductase inhibitor (statin),"Inhibits HMG‑CoA reductase in the mevalonate pathway, which can induce apoptosis or sensitize AML cells",0.00101639,20.0,µM,Statin with reported pro‑apoptotic/sensitizing effects in AML; cell‑line dependent potency (~1–10 µM reported).,simvastatin,False,CHEMBL1201391
