drug_name,category,mechanism,test_range_start,test_range_end,unit,additional_notes
Midostaurin,Multi-kinase inhibitor,Inhibits multiple kinases including FLT3 to reduce proliferative signaling in AML cells,0.001,3.0,µM,Primary target noted as FLT3; include ≤0.1% DMSO; described as potent range
Gilteritinib,Tyrosine kinase inhibitor (FLT3/AXL),Inhibits FLT3 and AXL kinase signaling,0.0003,1.0,µM,Often sub-µM in FLT3-driven contexts
Sorafenib,Multi-kinase inhibitor,"Inhibits RAF, VEGFR, and FLT3 kinases to suppress growth signaling and angiogenic pathways",0.01,10.0,µM,Solubility limits noted; watch precipitation
Sunitinib,Multi-kinase inhibitor,Inhibits multiple receptor tyrosine kinases to reduce proliferative signaling,0.01,10.0,µM,Light sensitive; use fresh dilutions
Dasatinib,Tyrosine kinase inhibitor (SRC/ABL family),Inhibits SRC-family kinases and ABL to block downstream signaling,0.001,3.0,µM,Can show steep dose response
Ponatinib,Multi-kinase inhibitor,Inhibits multiple kinases; FLT3 activity reported in some contexts,0.001,3.0,µM,Keep low DMSO; note states FLT3 activity reported in some contexts
Erlotinib,EGFR tyrosine kinase inhibitor,Inhibits EGFR signaling; noted as often acting via off-target stress mechanisms in AML,0.1,50.0,µM,Many AML lines need higher µM
Trametinib,MEK inhibitor,Inhibits MEK to suppress MAPK/ERK pathway signaling,0.001,3.0,µM,Particularly relevant if MAPK-dependent
Everolimus,mTORC1 inhibitor,Inhibits mTORC1 to reduce growth and protein synthesis signaling (often cytostatic),0.001,10.0,µM,Often cytostatic; consider longer timepoints
Temsirolimus,mTOR inhibitor,Inhibits mTOR signaling,0.001,10.0,µM,Similar to everolimus
Bortezomib,Proteasome inhibitor,"Inhibits the proteasome, causing accumulation of ubiquitinated proteins and apoptosis",0.0003,0.3,µM,Very potent; avoid plastic binding issues
Carfilzomib,Proteasome inhibitor,"Inhibits the proteasome, promoting proteotoxic stress and apoptosis",0.0003,0.3,µM,Short half-life in media; timing matters
Venetoclax,BCL-2 inhibitor,Selectively inhibits BCL-2 to promote apoptosis,0.001,10.0,µM,Strongly context-dependent; serum effects noted
Navitoclax,BCL-2/BCL-XL inhibitor,Inhibits BCL-2 and BCL-XL to induce apoptosis,0.01,10.0,µM,Can be more cytotoxic; platelet toxicity irrelevant in vitro
Ruxolitinib,JAK1/2 inhibitor,Inhibits JAK1 and JAK2 to reduce cytokine signaling,0.01,30.0,µM,Often mid-µM in AML lines
Tofacitinib,JAK inhibitor,Inhibits JAK family kinases to reduce cytokine signaling,0.1,50.0,µM,Typically weaker than ruxolitinib in AML
Panobinostat,HDAC inhibitor,Inhibits histone deacetylases to alter chromatin acetylation and gene expression,0.001,1.0,µM,Potent; include low nM points
Vorinostat,HDAC inhibitor,Inhibits histone deacetylases to modulate gene expression and promote growth arrest/apoptosis,0.05,10.0,µM,Alternative name given as SAHA
Valproic acid,HDAC inhibitor (weak),"Weakly inhibits HDACs, affecting chromatin acetylation",100.0,5000.0,µM,Needs mM-range in vitro; use sodium valproate (aqueous)
Metformin,Mitochondrial complex I inhibitor (metabolic stress agent),Induces metabolic stress by inhibiting mitochondrial complex I,100.0,20000.0,µM,Needs mM-range in vitro; media glucose strongly affects response
