drug_name,category,mechanism,test_range_start,test_range_end,unit,additional_notes
Sorafenib,Multi-kinase inhibitor,"Inhibits FLT3, RAF, VEGFR, and PDGFR to block proliferation signaling in AML cells, particularly FLT3‑ITD mutants.",1.0,10000.0,nM,Potent against FLT3‑ITD AML; robust activity in MOLM‑13; often low‑nanomolar IC50 for FLT3 phosphorylation and proliferation.
Midostaurin,Multi-kinase inhibitor,"Inhibits FLT3, KIT, PDGFR, and PKC, suppressing oncogenic signaling in AML.",1.0,10000.0,nM,Also known as PKC412; approved for FLT3‑mutated AML; MOLM‑13 is a standard sensitive line.
Sunitinib,Multi-target receptor tyrosine kinase inhibitor,"Inhibits FLT3, KIT, VEGFR, and PDGFR, reducing survival and proliferation signaling in AML cells.",1.0,20000.0,nM,"Shows proliferation inhibition in FLT3‑mutant AML cell lines, including MOLM‑13 and MV4‑11."
Ponatinib,Tyrosine kinase inhibitor,"Pan‑BCR‑ABL inhibitor with strong FLT3 inhibition, blocking key leukemogenic kinases.",0.1,10000.0,nM,Very potent against FLT3‑ITD and FLT3‑TKD mutants; MOLM‑13 often shows sub‑100 nM IC50.
Dasatinib,Tyrosine kinase inhibitor,"Inhibits Src/Abl family kinases and KIT, interfering with oncogenic signaling pathways in AML.",1.0,10000.0,nM,Antileukemic effects in several AML lines; less potent on FLT3 than sorafenib or ponatinib but can inhibit alternative signaling routes.
Quizartinib,FLT3 inhibitor,"Highly selective FLT3 inhibitor, blocking FLT3‑dependent proliferation and survival.",0.1,1000.0,nM,Also known as AC220; very potent in MOLM‑13 and MV4‑11; IC50 often in low‑nanomolar range.
Gilteritinib,FLT3/AXL inhibitor,"Inhibits FLT3 and AXL kinases, suppressing growth and survival of FLT3‑mutant AML cells.",0.1,10000.0,nM,Also known as ASP2215; strong activity in FLT3‑ITD AML; MOLM‑13 widely used for preclinical work.
Venetoclax,BCL‑2 inhibitor,"Selective inhibition of BCL‑2, promoting mitochondrial apoptosis in AML cells.",1.0,10000.0,nM,Also known as ABT‑199; powerful in many AML lines with nanomolar IC50s; shows synergy with hypomethylating agents or cytarabine.
Ruxolitinib,JAK inhibitor,"Inhibits JAK1 and JAK2, reducing cytokine‑driven JAK/STAT signaling and AML cell growth.",10.0,50000.0,nM,"Can impair growth in some AML subsets, especially JAK‑activated; sometimes combined with FLT3 or BCL‑2 inhibitors."
Idelalisib,PI3K inhibitor,Selective PI3Kδ inhibitor that disrupts PI3K/AKT survival signaling in leukemic cells.,10.0,50000.0,nM,"PI3K/AKT pathway is active in AML; less AML‑selective but can reduce survival and proliferation, often in combination regimens."
Everolimus,mTOR inhibitor,"Inhibits mTORC1, decreasing protein synthesis and cell growth in AML cells.",1.0,10000.0,nM,mTOR pathway commonly active in AML; reduces proliferation and can increase apoptosis; related agent temsirolimus shares this mechanism.
Temsirolimus,mTOR inhibitor,"Inhibits mTORC1 signaling, limiting leukemic cell growth and survival.",1.0,20000.0,nM,Same pathway target as everolimus; used as an alternative mTORC1 inhibitor in AML assays.
Vorinostat,HDAC inhibitor,"Pan‑HDAC inhibitor that increases histone acetylation, leading to cell‑cycle arrest and apoptosis.",0.1,20000.0,nM,Also known as SAHA; induces cell‑cycle arrest and apoptosis in multiple AML lines; often micromolar IC50.
Panobinostat,HDAC inhibitor,"Potent pan‑HDAC inhibitor that alters chromatin structure and gene expression, triggering apoptosis.",0.1,5000.0,nM,More potent than vorinostat; AML lines frequently respond at low‑micromolar or submicromolar levels.
Decitabine,DNA hypomethylating agent,Nucleoside analog DNMT inhibitor that incorporates into DNA and induces hypomethylation and differentiation/apoptosis.,10.0,20000.0,nM,Requires incorporation into DNA with longer exposure (48–96 h); inhibits AML cell proliferation and can induce differentiation.
Azacitidine,DNA hypomethylating agent,"DNMT‑inhibiting nucleoside analog that incorporates into DNA and RNA, reducing methylation and affecting RNA metabolism.",50.0,50000.0,nM,Similar to decitabine with longer exposure needed; often used with venetoclax; antiproliferative in AML lines over extended incubations.
Bortezomib,Proteasome inhibitor,"Reversibly inhibits the 26S proteasome, causing accumulation of misfolded proteins and apoptosis.",1.0,2000.0,nM,Induces apoptosis in AML lines; nanomolar potency with a narrow therapeutic window; use finer spacing at low concentrations.
Carfilzomib,Proteasome inhibitor,"Irreversible inhibitor of the 20S proteasome, leading to proteotoxic stress and apoptosis in AML cells.",1.0,2000.0,nM,Strong induction of apoptosis in some AML models; lower concentrations should be tested carefully.
Lenalidomide,Immunomodulatory drug (IMiD),"Cereblon‑modulating agent that alters substrate ubiquitination (e.g., IKZF1/3), affecting immune and leukemic cell signaling.",10.0,50000.0,nM,Representative IMiD; direct antiproliferative effects in AML are variable but present in subsets; more recognized in MDS/5q‑.
Metformin,Biguanide / metabolic modulator,"Indirectly activates AMPK and inhibits mitochondrial complex I, inducing energetic stress and reduced proliferation.",0.1,10.0,mM,"Requires high in vitro concentrations (100–10,000 µM); reported to reduce proliferation and induce energetic crisis in several AML lines."
