drug_name,category,mechanism,test_range_start,test_range_end,unit,additional_notes,_name_norm,_in_known,chembl_id
Auranofin,Antirheumatic / gold compound,Inhibits thioredoxin reductase leading to oxidative stress and apoptosis,0.0,0.0,not provided,Reported selective cytotoxicity in AML and leukemia stem cell models; gold-containing compound.,auranofin,False,CHEMBL1366
Disulfiram,Alcohol-aversion drug,Forms toxic copper complexes that inhibit proteasome-related pathways and induce ROS,0.0,0.0,not provided,Often tested with copper; reported AML activity in vitro and in combinations.,disulfiram,False,CHEMBL964
Niclosamide,Anti-helminthic,"Mitochondrial uncoupler and modulator of pathways (STAT3, Wnt) leading to reduced viability",0.0,0.0,not provided,Multiple pathway effects; reported to impair AML cell viability and stem-like properties.,niclosamide,False,CHEMBL1448
Itraconazole,Antifungal,Inhibits Hedgehog/Smo signaling and affects cholesterol trafficking/angiogenesis,0.0,0.0,not provided,Repurposing screens and some AML preclinical reports.,itraconazole,False,CHEMBL5483033
Simvastatin,Statin / cholesterol-lowering agent,Inhibits HMG-CoA reductase (mevalonate pathway) leading to apoptosis and chemo-sensitization,0.0,0.0,not provided,Included as representative of statins; several preclinical and early clinical combination studies in AML.,simvastatin,False,CHEMBL1201391
Mebendazole,Anti-helminthic,Microtubule destabilizer leading to mitotic disruption and cell death,0.0,0.0,not provided,Reported anticancer activity and leukemic stem cell targeting in some models.,mebendazole,False,CHEMBL685
Metformin,Antidiabetic,"Impacts mitochondrial metabolism (complex I) and activates AMPK, modulating mTOR signaling",0.0,0.0,not provided,Reported to impair AML cell growth and sensitize to other agents; metabolic/combination rationale.,metformin,False,CHEMBL1431
Hydroxychloroquine,Antimalarial / autophagy inhibitor,"Inhibits autophagy by blocking lysosomal function, which can potentiate apoptosis",0.0,0.0,not provided,"Often used in combination (e.g., with venetoclax) in AML preclinical and clinical studies; chloroquine is a related agent.",hydroxychloroquine,False,CHEMBL1535
Valproic acid,Mood stabilizer / anticonvulsant (epigenetic modulator),"HDAC-modulating activity leading to altered epigenetic state, differentiation, and apoptosis",0.0,0.0,not provided,Explored in AML clinical trials and combinations for differentiation and epigenetic effects.,valproic acid,False,CHEMBL109
Ruxolitinib,JAK1/2 inhibitor,Inhibits JAK-STAT signaling pathway,0.0,0.0,not provided,Relevant for AML subsets with JAK-STAT activation; studied in preclinical AML models and combinations.,ruxolitinib,False,CHEMBL1287854
Dasatinib,BCR-ABL / Src family kinase inhibitor,Inhibits Src family kinases and ABL family kinases affecting proliferation and signaling,0.0,0.0,not provided,Reported activity in some AML lines and combination approaches.,dasatinib,False,CHEMBL1421
Ponatinib,Multi-kinase tyrosine kinase inhibitor,"Inhibits FLT3 and other kinases, including some resistant FLT3 mutants",0.0,0.0,not provided,Potent activity in FLT3-driven AML models.,ponatinib,False,CHEMBL2105708
Bortezomib,Proteasome inhibitor,Inhibits the 26S proteasome causing accumulation of misfolded proteins and apoptosis,0.0,0.0,not provided,Approved in multiple myeloma; tested in AML in combination regimens.,bortezomib,False,CHEMBL325041
Thioridazine,Antipsychotic,"Multiple actions (e.g., calmodulin antagonism) reported to preferentially target leukemia stem cells",0.0,0.0,not provided,Preclinical studies suggest leukemic stem cell targeting; multiple proposed mechanisms.,thioridazine,False,CHEMBL1200916
Clomipramine,Tricyclic antidepressant,Reported to disrupt autophagy and induce cytotoxicity in cancer cell lines,0.0,0.0,not provided,Included as example of TCAs with reported anticancer/autophagy-disrupting effects.,clomipramine,False,CHEMBL1200710
Sirolimus,mTOR inhibitor / immunosuppressant,"Inhibits mTORC1, reducing protein synthesis and cell growth",0.0,0.0,not provided,Also known as rapamycin; evaluated in AML in combination regimens.,sirolimus,False,CHEMBL263427
