drug_name,category,mechanism,test_range_start,test_range_end,unit,additional_notes
Metformin,Biguanide; antidiabetic agent,"Inhibits mitochondrial complex I and oxidative phosphorylation, reducing ATP production and cancer cell proliferation",1.0,10000.0,µM,Primary use: type 2 diabetes; AML cells (including FLT3‑mut) show metabolic vulnerability to OXPHOS inhibition; growth‑inhibitory effects often appear ≥0.5–1 mM
Niclosamide,Anthelmintic,Disrupts mitochondrial function and inhibits signaling pathways including Wnt/β‑catenin and STAT3,10.0,20000.0,nM,Reported anti‑leukemic activity; leukemia IC50 values often in low micromolar range
Disulfiram,ALDH inhibitor; alcohol aversion drug,"Inhibits aldehyde dehydrogenase and induces proteasome inhibition/ROS stress, targeting ALDH‑high leukemia stem/progenitor cells",1.0,5000.0,nM,Activity enhanced by addition of 1–2 µM CuSO4 (copper); many blood cancer cell lines show IC50 ≈ 50–500 nM with copper
Valproic Acid,Antiepileptic; mood stabilizer; weak HDAC inhibitor,Inhibits histone deacetylases leading to epigenetic modulation and differentiation in AML cells,50.0,5000.0,µM,Also known as valproate; often combined with ATRA or hypomethylating agents; AML effects typically in 0.3–2 mM range
Vorinostat,HDAC inhibitor,"Inhibits class I and II histone deacetylases, causing acetylation of histones and non‑histone proteins and inducing apoptosis",10.0,10000.0,nM,Also known as SAHA; approved for CTCL; AML IC50 often 0.2–2 µM; MOLM‑13 commonly responds in sub‑ to low‑micromolar range
Panobinostat,Pan‑HDAC inhibitor,"Broad inhibition of histone deacetylases, leading to chromatin remodeling, apoptosis, and synergy with FLT3 inhibitors",1.0,1000.0,nM,Approved for multiple myeloma; AML IC50 values ~5–50 nM; expected potent activity in FLT3‑ITD AML such as MOLM‑13
Lenalidomide,Immunomodulatory drug (IMiD),Binds cereblon E3 ligase complex leading to degradation of transcription factors and immunomodulatory/anti‑proliferative effects,10.0,50000.0,nM,Representative IMiD (with thalidomide); primary use in multiple myeloma and MDS with del(5q); direct AML cytotoxic IC50 often >1–5 µM; may show differentiation or combinatorial effects
Mebendazole,Anthelmintic; tubulin inhibitor,"Binds tubulin and disrupts microtubule formation, leading to mitotic arrest and apoptosis",10.0,20000.0,nM,Reported anti‑leukemia activity; AML cell line IC50s frequently 0.1–5 µM
Fluvoxamine,Selective serotonin reuptake inhibitor (SSRI),Primarily inhibits serotonin reuptake; in leukemia cells can induce mitochondrial and ER stress leading to cytotoxicity,0.5,100.0,µM,"Representative SSRI; leukemia IC50 values commonly ~5–30 µM; related SSRIs (fluoxetine, sertraline) have similar cytotoxic profiles"
Sertraline,Selective serotonin reuptake inhibitor (SSRI),"Inhibits serotonin reuptake and can directly induce apoptosis in AML cells, with reported synergy with BCL‑2 inhibition",0.5,100.0,µM,AML IC50 usually ~5–20 µM; studied in combination with BCL‑2 inhibitors
Clofazimine,Antimycobacterial agent,"Generates reactive oxygen species and disrupts mitochondrial function via redox cycling, inducing apoptosis",10.0,10000.0,nM,Primary use in leprosy; published anti‑AML activity including FLT3‑ITD AML; AML IC50 typically 0.1–3 µM
Doxycycline,Tetracycline antibiotic,"Inhibits bacterial and mitochondrial protein synthesis, leading to mitochondrial stress and impaired leukemia cell growth",1.0,200.0,µM,Effects on AML cell proliferation often observed in the 10–100 µM range
Itraconazole,Triazole antifungal,"Inhibits fungal lanosterol 14α‑demethylase and in cancer cells interferes with Hedgehog signaling, angiogenesis, and cholesterol trafficking",10.0,20000.0,nM,Some preclinical leukemia data; many cancer cell IC50 values 0.5–5 µM
Terfenadine,Antihistamine (H1 receptor antagonist),"Blocks histamine H1 receptor and hERG/K+ channels, with off‑target effects that can induce apoptosis in leukemia cells",0.1,50.0,µM,Withdrawn clinically for QT prolongation/torsades but useful in vitro; leukemia IC50 often ~1–10 µM; astemizole is a related alternative
Simvastatin,HMG‑CoA reductase inhibitor (statin),"Inhibits HMG‑CoA reductase, blocking mevalonate pathway and depleting prenylation substrates required for survival signaling",0.1,50.0,µM,Representative statin; AML cell lines can be sensitive to statin‑induced apoptosis; AML IC50 commonly 1–10 µM
Atorvastatin,HMG‑CoA reductase inhibitor (statin),"Inhibits HMG‑CoA reductase and mevalonate pathway, reducing prenylation of signaling proteins and inducing apoptosis",0.1,50.0,µM,Primary use: hyperlipidemia; some studies suggest potent anti‑leukemic effects at micromolar concentrations; recommended to test overlapping doses with simvastatin
Hydroxychloroquine,Antimalarial and immunomodulatory; autophagy inhibitor,"Raises lysosomal pH and inhibits autophagosome‑lysosome fusion, blocking autophagic flux and sensitizing AML cells to cytotoxic stress",1.0,100.0,µM,Considered along with chloroquine; direct AML IC50 often ~20–60 µM; also used in autoimmune diseases
Propranolol,Non‑selective β‑adrenergic receptor blocker,"Blocks β1 and β2 adrenergic receptors, exerting anti‑angiogenic and direct anti‑tumor/anti‑proliferative effects",0.5,100.0,µM,Some data in hematologic malignancies and leukemia models; leukemic cells often respond in 5–50 µM range
Imatinib,Tyrosine kinase inhibitor,"Inhibits BCR‑ABL, KIT, and PDGFR tyrosine kinases, blocking downstream proliferation/survival signaling",10.0,20000.0,nM,"Primary use in CML, Ph+ ALL, and GIST; not effective for FLT3‑ITD but useful as benchmark/control; AML cells without BCR‑ABL often resistant (>5–10 µM)"
Nilotinib,Second‑generation ABL/Src family tyrosine kinase inhibitor,"Potently inhibits BCR‑ABL and multiple other kinases (including some Src family and KIT), suppressing oncogenic signaling",1.0,10000.0,nM,Representative second‑generation ABL/Src inhibitor (with dasatinib); primary use in CML; sensitive cells often have IC50 10–200 nM; MOLM‑13 may be less sensitive but useful as kinase‑inhibitor control
