phase,status,disease_id,disease_name,chembl_id,drug_name,gene_symbol,smiles
1.0,Unknown status,EFO_0003060,non-small cell lung carcinoma,CHEMBL4650298,PLB1003,ALK,
1.0,Unknown status,EFO_0003060,non-small cell lung carcinoma,CHEMBL3899477,CONTELTINIB,ALK,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1nc2c(c(Nc3ccccc3S(=O)(=O)NC(C)C)n1)CCN2
4.0,Completed,EFO_0000305,breast carcinoma,CHEMBL1908360,EVEROLIMUS,FKBP1A,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
4.0,,EFO_0000274,atopic eczema,CHEMBL3989887,TACROLIMUS,FKBP1A,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC.O
4.0,,EFO_0000274,atopic eczema,CHEMBL1200686,PIMECROLIMUS,FKBP1A,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
4.0,,EFO_0000616,neoplasm,CHEMBL1201182,TEMSIROLIMUS,FKBP1A,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
4.0,,EFO_0000616,neoplasm,CHEMBL413,SIROLIMUS,FKBP1A,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
3.0,Completed,EFO_0000182,hepatocellular carcinoma,CHEMBL269732,TACROLIMUS ANHYDROUS,FKBP1A,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
4.0,Recruiting,EFO_0000685,rheumatoid arthritis,CHEMBL2103743,TOFACITINIB CITRATE,JAK3,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O
4.0,,EFO_0000685,rheumatoid arthritis,CHEMBL4298167,FILGOTINIB MALEATE,JAK3,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1.O=C(O)/C=C\C(=O)O
4.0,,EFO_0000685,rheumatoid arthritis,CHEMBL5315119,UPADACITINIB HEMIHYDRATE,JAK3,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O
4.0,,EFO_0004192,alopecia areata,CHEMBL5314649,RITLECITINIB TOSYLATE,JAK3,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C.Cc1ccc(S(=O)(=O)O)cc1
3.0,Enrolling by invitation,EFO_0000274,atopic eczema,CHEMBL3622821,UPADACITINIB,JAK3,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12
3.0,Terminated,EFO_0000384,Crohn's disease,CHEMBL3301607,FILGOTINIB,JAK3,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1
3.0,Recruiting,EFO_0000519,glioblastoma multiforme,CHEMBL221959,TOFACITINIB,JAK3,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
3.0,,EFO_0000540,immune system disease,CHEMBL3137308,PEFICITINIB,JAK3,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2
3.0,"Active, not recruiting",EFO_0004192,alopecia areata,CHEMBL4085457,RITLECITINIB,JAK3,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C
3.0,Completed,HP_0000964,Eczematoid dermatitis,CHEMBL4297507,DELGOCITINIB,JAK3,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2
2.0,Completed,EFO_0000274,atopic eczema,CHEMBL4594275,GUSACITINIB,JAK3,N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1
2.0,Terminated,EFO_0000384,Crohn's disease,CHEMBL4650343,IZENCITINIB,JAK3,Cc1cc(Nc2cc3ncccc3c(N[C@@H]3C[C@H]4CC[C@@H](C3)N4CCC#N)n2)n[nH]1
2.0,Completed,EFO_0000685,rheumatoid arthritis,CHEMBL3039513,DECERNOTINIB,JAK3,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F
2.0,Completed,EFO_0001378,multiple myeloma,CHEMBL495727,AT-9283,JAK3,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
2.0,Completed,EFO_0004208,Vitiligo,CHEMBL4116008,CERDULATINIB,JAK3,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1
2.0,Completed,MONDO_0004670,lupus erythematosus,CHEMBL3545159,R-333,JAK3,
2.0,Completed,EFO_1000906,dry eye syndrome,CHEMBL5314384,R-348,JAK3,C#CCOc1ccc(Nc2nc(Nc3ccc(C)c(S(=O)(=O)NC(=O)CC)c3)ncc2F)cc1
1.0,Completed,EFO_0004610,acute lung injury,CHEMBL4802163,NEZULCITINIB,JAK3,CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)C[C@@H](C(=O)N3CC(N(C)C)C3)N(C(C)C)C4)n[nH]c2c1
4.0,,EFO_0000182,hepatocellular carcinoma,CHEMBL2103868,CABOZANTINIB S-MALATE,MET,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC.O=C(O)C[C@H](O)C(=O)O
4.0,,EFO_0000616,neoplasm,CHEMBL3188267,CAPMATINIB,MET,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F
4.0,,EFO_0000616,neoplasm,CHEMBL3402762,TEPOTINIB,MET,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1
4.0,,EFO_0000616,neoplasm,CHEMBL4297774,AMIVANTAMAB,MET,
4.0,,EFO_0000616,neoplasm,CHEMBL2105717,CABOZANTINIB,MET,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC
4.0,,EFO_0000616,neoplasm,CHEMBL601719,CRIZOTINIB,MET,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
4.0,,EFO_0003060,non-small cell lung carcinoma,CHEMBL4594292,TEPOTINIB HYDROCHLORIDE,MET,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1.Cl.O
4.0,,EFO_0003060,non-small cell lung carcinoma,CHEMBL3989937,CAPMATINIB HYDROCHLORIDE,MET,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F.Cl.Cl.O
3.0,Completed,EFO_0000182,hepatocellular carcinoma,CHEMBL2103882,TIVANTINIB,MET,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12
3.0,Completed,EFO_0000616,neoplasm,CHEMBL1743051,ONARTUZUMAB,MET,
3.0,Recruiting,EFO_0000640,papillary renal cell carcinoma,CHEMBL3334567,SAVOLITINIB,MET,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21
3.0,Recruiting,EFO_0003060,non-small cell lung carcinoma,CHEMBL3990032,TELISOTUZUMAB VEDOTIN,MET,
2.0,Withdrawn,EFO_0000616,neoplasm,CHEMBL3785909,AMG-337,MET,COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1
2.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL1230609,FORETINIB,MET,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
2.0,Completed,EFO_0000702,small cell lung carcinoma,CHEMBL2103851,AMUVATINIB,MET,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
2.0,Completed,EFO_0000616,neoplasm,CHEMBL4461070,SAR-125844,MET,O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1
2.0,"Active, not recruiting",EFO_0003060,non-small cell lung carcinoma,CHEMBL3301578,EMIBETUZUMAB,MET,
2.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL3984441,NINGETINIB,MET,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C
2.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL3989914,GLESATINIB,MET,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1
2.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL3545307,MERESTINIB,MET,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1
2.0,Unknown status,HP_0001919,Acute kidney injury,CHEMBL4650326,TEREVALEFIM,MET,C(=C/c1cccs1)\c1cc[nH]n1
2.0,Withdrawn,MONDO_0008315,prostate cancer,CHEMBL496102,AMG-208,MET,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL3039525,GOLVATINIB,MET,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL3545236,BPI-9016,MET,
1.0,Completed,EFO_0000616,neoplasm,CHEMBL460702,BMS-777607,MET,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL3545419,TELISOTUZUMAB,MET,
1.0,Terminated,EFO_0000616,neoplasm,CHEMBL3960488,EMD-1204831,MET,Cn1cc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCCN5CCOCC5)cn4)c3)n2)cn1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL1822792,MK-2461,MET,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1
1.0,Terminated,EFO_0000616,neoplasm,CHEMBL2001019,PF-04217903,MET,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1
1.0,Terminated,EFO_0000616,neoplasm,CHEMBL2133806,JNJ-38877605,MET,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1
1.0,Withdrawn,EFO_0000616,neoplasm,CHEMBL3545050,BMS-817378,MET,
1.0,Terminated,EFO_0000616,neoplasm,CHEMBL3545365,ALTIRATINIB,MET,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1
1.0,Terminated,MONDO_0004992,cancer,CHEMBL1236107,SGX-523,MET,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1
1.0,Completed,MONDO_0004992,cancer,CHEMBL2323775,MK-8033,MET,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL608533,MIDOSTAURIN,PRKCD,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
2.0,Completed,EFO_0000612,myocardial infarction,CHEMBL2107872,DELCASERTIB,PRKCD,
2.0,Terminated,EFO_0000574,lymphoma,CHEMBL574737,UCN-01,PRKCD,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O
2.0,Completed,EFO_0000676,psoriasis,CHEMBL565612,SOTRASTAURIN,PRKCD,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
1.0,Terminated,MONDO_0004992,cancer,CHEMBL494089,GSK-690693,PRKCD,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL608533,MIDOSTAURIN,PRKCE,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
2.0,Terminated,EFO_0000574,lymphoma,CHEMBL574737,UCN-01,PRKCE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O
2.0,Completed,EFO_0000729,ulcerative colitis,CHEMBL565612,SOTRASTAURIN,PRKCE,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
2.0,Completed,HP_0012531,Pain,CHEMBL4297775,KAI-1678,PRKCE,
1.0,Terminated,MONDO_0004992,cancer,CHEMBL494089,GSK-690693,PRKCE,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL608533,MIDOSTAURIN,PRKCH,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
2.0,Terminated,EFO_0000574,lymphoma,CHEMBL574737,UCN-01,PRKCH,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O
2.0,Completed,EFO_0000729,ulcerative colitis,CHEMBL565612,SOTRASTAURIN,PRKCH,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
1.0,Terminated,MONDO_0004992,cancer,CHEMBL494089,GSK-690693,PRKCH,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL608533,MIDOSTAURIN,PRKCQ,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
2.0,Completed,EFO_0000676,psoriasis,CHEMBL565612,SOTRASTAURIN,PRKCQ,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
2.0,Terminated,EFO_0000574,lymphoma,CHEMBL574737,UCN-01,PRKCQ,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O
1.0,Terminated,MONDO_0004992,cancer,CHEMBL494089,GSK-690693,PRKCQ,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21
4.0,Recruiting,EFO_0000274,atopic eczema,CHEMBL3655081,ABROCITINIB,JAK1,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1
4.0,,EFO_0000616,neoplasm,CHEMBL1789941,RUXOLITINIB,JAK1,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
4.0,Recruiting,EFO_0000685,rheumatoid arthritis,CHEMBL2103743,TOFACITINIB CITRATE,JAK1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O
4.0,,EFO_0000685,rheumatoid arthritis,CHEMBL2105759,BARICITINIB,JAK1,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1
4.0,,EFO_0000685,rheumatoid arthritis,CHEMBL5315119,UPADACITINIB HEMIHYDRATE,JAK1,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O
4.0,,EFO_0002429,polycythemia vera,CHEMBL1795071,RUXOLITINIB PHOSPHATE,JAK1,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O
4.0,,EFO_0000685,rheumatoid arthritis,CHEMBL4298167,FILGOTINIB MALEATE,JAK1,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1.O=C(O)/C=C\C(=O)O
3.0,"Active, not recruiting",EFO_0000274,atopic eczema,CHEMBL3622821,UPADACITINIB,JAK1,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12
3.0,Completed,EFO_0000384,Crohn's disease,CHEMBL3301607,FILGOTINIB,JAK1,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1
3.0,Recruiting,EFO_0000398,dermatomyositis,CHEMBL4297477,BREPOCITINIB,JAK1,Cn1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1
3.0,,EFO_0000540,immune system disease,CHEMBL221959,TOFACITINIB,JAK1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
3.0,,EFO_0000540,immune system disease,CHEMBL3137308,PEFICITINIB,JAK1,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2
3.0,,EFO_0000540,immune system disease,CHEMBL3622820,ITACITINIB,JAK1,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1
3.0,Completed,EFO_0002430,primary myelofibrosis,CHEMBL1078178,MOMELOTINIB,JAK1,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
3.0,Completed,HP_0000964,Eczematoid dermatitis,CHEMBL4297507,DELGOCITINIB,JAK1,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2
2.0,Completed,EFO_0000211,unspecified peripheral T-cell lymphoma,CHEMBL4577523,GOLIDOCITINIB,JAK1,COc1nn(C)cc1Nc1nccc(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1
2.0,Completed,EFO_0000274,atopic eczema,CHEMBL4594275,GUSACITINIB,JAK1,N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1
2.0,Terminated,EFO_0000384,Crohn's disease,CHEMBL4650343,IZENCITINIB,JAK1,Cc1cc(Nc2cc3ncccc3c(N[C@@H]3C[C@H]4CC[C@@H](C3)N4CCC#N)n2)n[nH]1
2.0,Terminated,EFO_0000685,rheumatoid arthritis,CHEMBL3545225,INCB-047986,JAK1,
2.0,Completed,EFO_0000676,psoriasis,CHEMBL3301606,SOLCITINIB,JAK1,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1
2.0,Completed,EFO_0004208,Vitiligo,CHEMBL4116008,CERDULATINIB,JAK1,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1
1.0,Completed,EFO_0004610,acute lung injury,CHEMBL4802163,NEZULCITINIB,JAK1,CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)C[C@@H](C(=O)N3CC(N(C)C)C3)N(C(C)C)C4)n[nH]c2c1
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL608533,MIDOSTAURIN,PRKCA,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
3.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL2108287,APRINOCARSEN,PRKCA,
2.0,Terminated,EFO_0000574,lymphoma,CHEMBL574737,UCN-01,PRKCA,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O
2.0,Completed,EFO_0000729,ulcerative colitis,CHEMBL565612,SOTRASTAURIN,PRKCA,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
1.0,Withdrawn,MONDO_0004992,cancer,CHEMBL494089,GSK-690693,PRKCA,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21
4.0,Completed,EFO_0000224,acute promyelocytic leukemia,CHEMBL38,TRETINOIN,RARA,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
4.0,Unknown status,EFO_0000676,psoriasis,CHEMBL1131,ACITRETIN,RARA,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C
4.0,,EFO_0000676,psoriasis,CHEMBL1657,TAZAROTENE,RARA,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
4.0,,EFO_0000558,Kaposi's sarcoma,CHEMBL705,ALITRETINOIN,RARA,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
4.0,,EFO_0000676,psoriasis,CHEMBL464,ETRETINATE,RARA,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
4.0,,EFO_0003894,acne,CHEMBL1265,ADAPALENE,RARA,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2
4.0,,EFO_0003894,acne,CHEMBL547,ISOTRETINOIN,RARA,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
3.0,Recruiting,EFO_0000198,myelodysplastic syndrome,CHEMBL25202,TAMIBAROTENE,RARA,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21
2.0,Withdrawn,EFO_0000224,acute promyelocytic leukemia,CHEMBL107430,NRX195183,RARA,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl
4.0,Unknown status,EFO_0000224,acute promyelocytic leukemia,CHEMBL38,TRETINOIN,RARB,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
4.0,,EFO_0000616,neoplasm,CHEMBL705,ALITRETINOIN,RARB,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
4.0,Completed,EFO_0000676,psoriasis,CHEMBL1131,ACITRETIN,RARB,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C
4.0,,EFO_0000676,psoriasis,CHEMBL464,ETRETINATE,RARB,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
4.0,,EFO_0000676,psoriasis,CHEMBL1657,TAZAROTENE,RARB,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
4.0,"Active, not recruiting",EFO_0003894,acne,CHEMBL1265,ADAPALENE,RARB,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2
4.0,,EFO_0003894,acne,CHEMBL547,ISOTRETINOIN,RARB,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
3.0,Recruiting,EFO_0000198,myelodysplastic syndrome,CHEMBL25202,TAMIBAROTENE,RARB,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL4297573,TAGRAXOFUSP,IL3RA,
2.0,Terminated,EFO_0000198,myelodysplastic syndrome,CHEMBL4297837,TALACOTUZUMAB,IL3RA,
2.0,Withdrawn,EFO_0000222,acute myeloid leukemia,CHEMBL3990038,FLOTETUZUMAB,IL3RA,
1.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL2109327,CSL-360,IL3RA,
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL1201506,GEMTUZUMAB OZOGAMICIN,CD33,
3.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL2108342,GEMTUZUMAB,CD33,
3.0,Unknown status,EFO_0000565,leukemia,CHEMBL2109150,LINTUZUMAB,CD33,
1.0,Completed,EFO_0000198,myelodysplastic syndrome,CHEMBL2109267,M195,CD33,
1.0,Terminated,MONDO_0004643,myeloid leukemia,CHEMBL2109266,AVE-9633,CD33,
3.0,"Active, not recruiting",EFO_0000222,acute myeloid leukemia,CHEMBL3833386,GALINPEPIMUT-S,WT1,
3.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL4297235,OMBIPEPIMUT-S,WT1,
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPS7,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPS7,
